"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Jordan","JOR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","4531784.5","7548379.9","9895843.5","18487348.3","16628100.8","21231356.2","28799407.5","61989604.5","90617004.1","147306028.8","209284515.9","303332212.2","290910857.7","364004188.7","408819713.3","516138172.8","593644139.2","761431614.8","1026994861.5","593336798.8","628338794.5","747109310.7","719243556.9","610562220.5","571752813.3","599889585.3","977606369.6","863549825.7","871913729.2","549582242.8","844119721.2","865380938","712285815","1265333505.4","949518547.4","879817895.9","1030916945.1","1123865371","2868264706.8","714389617.3","789515774.7","934353488.6","944735818.1","927084941","1329962933","2100562030.8","2452281089.5","1865893524","2251760399.5","3343057860.9","3107900996.2","2964433953.4","",
"Japan","JPN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21826.4","9626570.9","68295713.2","234633558.9","322308733.8","483035704.8","991467051.4","1380945687.6","3392312006.9","3369254731.1","4119684071.9","5292510216.2","8763854880.6","13158428235.9","14458864572.5","27157805431.9","33396332520","25703612044.7","39474724070.5","32449251095","23206305155.3","30930739512.7","31177107740.3","34857358697.5","20245725487.1","27933588696.5","33654444866.2","32781442447.4","30787977521","30910797226.9","",
"Kenya","KEN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","50018546.9","52437484.5","48321417.2","65210768.9","97594830.4","151030865.7","169272167.7","325985380.8","215710188.9","299349121.3","433453969.5","485011398.8","496854038.9","515004170.2","578695173","621209875.4","677339579","691393405.2","737640900.2","708843758.5","790872741.7","719362980.4","670239100.9","631946044.7","881293611.7","904431249.9","837686593.4","656782748.9","662676466.3","694617575","592875509.7","485449743.1","531606675.6","581229378.4","358434650.4","540862993","431410081.8","457381617.4","413755313.1","389167490.6","402166492","442126331.4","537107049.6","535125866","1333845797.2","890346905.9","1118739384.8","1546242076.9","2791207320.7","4492909114.5","2836781582.1","2449427171.1","",
"Kyrgyz Republic","KGZ","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1411819.5","16371843.9","59869035","74235941.8","77794763.6","114940769.7","114088236.2","178127651.4","179258840.3","132375399.8","164961663.9","169901512.7","142600517.4","101388433.7","194082966.3","336039195.2","269201742.2","557179400.9","410465165.4","347495444.6","388543579.4","403285938.6","412737172.1","677754958","583467194.9","563598951.4","760236777.5","628666439.1","570043833.8","",
"Cambodia","KHM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","22299.4","13098.3","47048.1","24356.7","25795.2","27370.9","12028029.3","33373213","832134.9","6584274","7456276.7","7966399","9709957.5","16749635.9","12536579.4","18472886","20426757.2","25371276","27482748.1","29702906.1","29238015.3","27374029.1","41750948.2","49470134.2","65348617.7","321443646.8","547347874.6","617669078.9","660620733.6","691057522.3","755932090.9","1015640659","1278838572.7","1516970247.7","1556073406.4","2191074217.9","",
"Kiribati","KIR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","4595976828.4","4766444603","5504643906.6","7276459860.8","9481997836.2","10917512079.1","12312653131.7","15522894988.3","23547876477.6","30556585993.2","36495526089.4","45301839604.4","48169013483.7","41691074877.7","43819158179.4","40279043780.5","39428037525.5","37684154466.6","45616037123.6","42185402974.2","34494800038.3","37133858714.1","44359807366","52119945523.3","53436360005.8","68243112458.6","92815457006.2","111215617287.8","112920431876.4","144507291274.5","158154605388.2","131337083692.3","113214342205.4","124292635376.4","127277459392.3","136605884453.5","161119718244.5","132610126414.2","130701542739.1","121488123972.1","121777288008.4","145638491879.6","170370772759.4","177532575284.7","172382896837","206575871030","268922484621.7","263459339831.2","257365375410.6","323643581559.8","294007337220.1","317386764492","",
"Lao PDR","LAO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1581819.6","1914969.9","3434160.6","5168405.2","5659368.2","6110625.1","6289669.6","7197147.5","10427591.8","13367032.2","2487933.8","2275134.6","4507851.1","3793691.6","6824870.8","6894341.6","8445818.9","10453792.2","10296383.9","17506737.5","8994061.3","8506480.6","9536835.3","28410403.1","19774544","25504762.7","28560108","27379477.1","30791851","37419105.8","40822153.6","44161564","94844303.1","102883011.7","125186747.2","135521280.4","186969615.4","200118402.6","218269988.9","229749386.3","301763298.7","314804340.1","266943560.6","344345971.2","392765308.1","420557736.5","556743137","734440048.8","869835319.7","812798786.6","688036043.5","721821149","",
"Lebanon","LBN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","3612040.6","9483351.5","9314889.2","11017458.2","11909594.5","10836620.8","8222086.1","8030942.8","7683379.5","9628863.8","52537476","100793240.2","117129152.8","107948963.7","124942185.3","125610662.2","99531811.2","99052257.2","94788451.6","91820050.5","99406701.4","113072157","138180006.5","135541639.3","185057236.8","225114915.4","302244615.3","739916057.8","538608287.8","782412207.3","1490942593.5","1491607487.6","2222495517.5","3339978763.7","4459456575.6","3633866023.3","4523190197.7","4755042479","4439130328.5","11094006573.3","11196248804.6","12927343849.6","12375363266.6","12253551676.8","13409936191.1","14055379749.2","15158516656.9","16488904384","16464502759.2","18525296383.2","12889187895.5","7303768827.6","",
"Liberia","LBR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","22642437","20584667.5","18799699.7","20115267.5","21282920.4","32960822.7","24606617","26258208.9","26251918.8","74804245.6","53651323.5","46520124.6","51991196.4","50681921","63716277.5","40321217.5","32076912.8","16171307.1","24452453.5","5701427.7","3195817.5","17190315.5","563659.4","22247352.6","14790578.2","1664409.5","1429749.2","187985.1","1027090.8","3707843.1","1856768.4","1431536.6","1476071.9","664164.1","1389172.4","1843426.4","2095513.5","643115505.8","934692875.9","27442064","6142707.2","3207472.9","4612184.5","6419617","17484519.3","45514707","12140287.6","16668321.9","24375937.9","38252387","73021404","58058617.1","",
"Libya","LBY","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","1174761.7","1227892","1335616.6","1245310.5","1463626.3","1899678.6","2617115.4","3521456.7","5321399.1","6345579.6","10265620.1","11607882.4","11205936.3","10845381.6","11872244","12785155.6","13530818.1","16333517.1","18283547.8","30176627.8","25273632.6","20350055.9","30119537.4","23738823.5","32103026.9","34608499.2","47537103.7","58656977.3","43136088.2","44194608.1","44821986.7","44234892.3","36092467.8","36877762.8","70127033.6","48439894.1","47748666.1","50099726.7","51541219.2","44765540.6","45734464.7","",
"Latin America & Caribbean","LCN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","363245205.3","413820412.6","501888322.8","835565542.8","713387713.2","819170732.9","763243492.8","1035471911.1","1243918389.3","1520438889.5","2474137490.1","2607537461.6","2409015057.1","2083167236.3","3316113169.4","2461090724.5","3125634213.9","2825424521.6","3067225561.6","3593403610.2","3460145528.4","2646745257.8","1782442127.5","1773711362.6","2044588809.4","4346365159","2094221925.8","2220808480.8","2003836640.5","2068324515.8","2259653027.8","2262781966.7","2874711759.8","2728616223.8","2984157871","3070423232.6","3541050077.7","4720914825.4","4839167366.9","3838318073.3","3212026452.2","4039691845.9","3463873599.7","4360340121.4","5757227538.8","6732155167.8","7339270573.1","7607867254.7","10552194190.9","12335753550.8","10975223847.1","18046292561.6","",
"Liechtenstein","LIE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","68545447","65471333.9","76804379.9","79458944.5","97531751.7","169291611.6","159760566.9","167840524.2","146715587.9","160458854.9","179763368","212592866.5","245433409.3","266147034.7","274622960.2","320889575.3","399466394.9","497814026.1","488140663.3","423017281.5","384719785.3","421233295.4","453029080.8","408622907.9","415692626.5","452061757.2","466972488.3","531519016.7","585953894.8","760443761.8","791294810.6","743937146.7","710145461.2","610909156.2","778146381.5","441256842.9","955516780","872021219.7","1244859329.2","1423028851.3","1408351248.3","1314986414.1","2125912485.2","2142072168.4","6457437244.3","3550698722.1","3323004378.4","4211177552.5","7395502263.4","6240506869.6","5223314897.8","4731022978.5","",
"Lower middle income","LMC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","3109715937.9","2472013792.6","3075100981.9","4123662664.6","4717283250.9","5325980759.6","6928532153.1","8742931879.4","11851620965.3","14855056277","21531583818.1","24641628035","27594188207.7","28864083084.8","31799219322","34699476432.9","35818275093.3","36788012745.6","42063104075.7","44385354384.2","50417162650.8","51680387175.1","54604406446.9","56647074603.4","59874894179.3","68368273686.7","73958534382.9","72111238219.9","66869947902.8","68884079056.2","70162708346","68631832666.4","75447660116.3","91006702198.6","90237904225.7","101951287209.4","120320753956.2","121303420907.3","117308734449.7","117416280898.2","139532821400.4","147708824329.5","161057415262","187949632693.1","259586659589.1","219682319686.5","248851069467.1","235760447815.5","262204016449.3","298199731089","292862349826","291541488446.4","",
"Low & middle income","LMY","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","8840704574.7","8614866276.99999","10359505769","13689492375.9","16527549252.5","19056714359.3","22161683224.3","28327452932.4","41019867538.6","53022048989.8","68564730619.8","82519110044.6","89372937786.8","84819266504.9","92419567854.2","97811409262.6","103025071457.4","105208428135.7","122005664559.5","123110989559.7","126129774650.2","130479711893.3","128522996254.9","138275930190.4","151980965559.2","187282201631.8","219151122090.3","243724915879.7","246575869563.6","297397855703.7","314181847103.8","297630685397.1","296364804698.2","334657170880.8","327843947866.4","395603134137.4","448082264646.6","446512901084.3","500344990096.5","497070785380.8","505151697369","534160969885.2","588383189030.6","651864254819.5","769915914679.6","836134938168.1","944928619712.5","968442787681.7","1080953803309.9","1206265219391.3","1178589312393.7","1246684533678.8","",
"Lesotho","LSO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","507700","385137.9","422654.3","625729.8","512763.9","1088050.3","543801.3","458540","1094694.6","2422984.8","5452080","5648911","9952608.2","21450046.8","14312716.9","19059271.1","14756976.7","15449745.8","24376095.3","22343720.4","23287755.3","26360544.1","33863537.4","32757530.7","29762746.5","40867805.9","38143488.1","47700626.3","51699900.6","54967608.6","61738453.5","68749825","68142384.2","67102102.7","53520189.7","79625109","45926786.5","98476380.9","37507479.6","38256553.2","34890995.9","40726635.1","39991190.5","45748298.2","43893650.6","53141159.2","58018925","55915961.9","79356947.7","75491401.2","73079643.2","341422666.6","",
"Late-demographic dividend","LTE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","79921616.4","136626676.5","149384686.3","146365028.5","158495296.4","171650257","231689621.7","357216386.9","669230651.3","971628614.8","1445811861","1574135676","1720659266.6","1550008812.6","1082249311.9","1429172619.4","1823511872","1778610784.7","1749386338.9","2041567422.5","1796060778.3","2394787098.8","3896860141.2","3324059333.5","3638424154.3","3760892345","3383879311.2","3141574839.8","2896704159.2","3161729921.4","2712285966.7","2668484795.8","3717251627","4298651234.2","3006896565.4","2738993008.9","3410625847.7","4028241198","4210274759.1","3413226330.1","3306384111.5","3225792650.5","3613800086.2","5243802490.6","4784892128.6","3573024654.1","3887649038.5","3984969439.8","3985059538.4","4158149420.2","5182742847","6514438678.9","",
"Monaco","MCO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","1997510.8","13782873.8","70737297.1","84247152.9","133226056.3","202376525.1","217036630.4","157319573.5","152821212","246985630","161894435.9","305677615.2","255093366","341634499.2","347033690.6","506211149.4","389241496","394414352.5","466545516","564538344.8","666570567.4","579436508.5","417622107.3","430170021.7","439693052.2","610357785.4","633053006.1","714316515.4","704561260.7","",
"Madagascar","MDG","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","61421499.9","67204374.6","73274891.4","84276374.9","85936588","64182202.6","10981426","146309595","21341576.7","38531107","100353156.3","109790298","109779852.3","82489943.6","122612650.1","149793766.6","210803305.7","245166499.4","218570210.8","237017819.9","222711388","160719154.7","96370425.4","78137881.8","65272362.3","58248921.1","82756069","212025141.7","125384038.1","160234000.2","117841803.1","67751959.5","64847917.5","70588690.8","82764192.4","79634976.9","60699653.9","34604670.4","39397050.1","49902655.1","61959675.5","50329464.4","72538600.7","72251531.6","99619750.6","140622401.5","123012897.3","131920657.6","131215464.5","126453449.5","132517277.5","168382012.5","",
"Maldives","MDV","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","727378.7","587350.4","535822.5","2537227.8","4068076.8","7420239.1","19181334.6","10276647.9","11852831.3","7323683.7","9710342.3","9707915.7","8827405","7519923.1","7118295.8","8362426.9","9459212.1","10832002.1","11710497.6","28625102","15938278.9","17695891.1","19743654.2","21814003.6","21616999.9","21773430.4","29206950.9","31323250.6","45189004.7","73989239.2","92780764.4","98273322.5","80741054.9","87180514.8","85659936.9","121534265.5","178346625.2","138735877.2","143836597.4","167371436.4","441758372.4","458097919.3","287871794.2","761019042.2","",
"Middle East & North Africa","MEA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1313916726.2","1375302396.7","1545281543.8","1885383206.7","2132214384.8","2624582013.5","3359725976.3","4733263747.8","7441148526.7","11612214605.9","10982782958.9","14368009589.5","15708641231.8","14848075712.4","16981549274.8","15315134830.9","12965697785.1","12109706188.2","15496150927.1","15586452533.4","11335898283.9","13567232086.3","20770906011.8","24155825307.6","20161110546.7","26223097482","40530147181.6","42015009090.4","29381011991.5","35553595994.5","59235142088.5","47675714499.8","38012021940.6","32358162562.5","39672530662.3","36470984140.8","54627204247.3","38036275323.1","39354123057.7","31793127299.8","33054675046.1","42430928483.3","71068853509.7","41914644428.8","48952202314.2","52280884423.2","78440597893.6","65394990510.5","58913905763.5","69891986080.1","71585470931.9","77411542230.7","",
"Marshall Islands","MHL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","8477459369.4","8201045864.4","9857617446.2","12853926833.1","15814161539.3","18237543626.4","21398439731.5","27291981021.3","39775949149.3","51501610100.3","66090593129.7","79911572583","86963922729.7","82736099268.6","89103454684.8","95350318538.1","99899437243.5","102383003614.1","118938438997.9","119517585949.5","122669629121.8","127832966635.5","126740554127.4","136502218827.8","149936376749.8","182935836472.8","217056900164.5","241504107398.9","244572032923.1","295329531187.9","311922194076","295367903430.4","293490092938.4","331928554657","324859789995.4","392532710904.8","444541214568.9","441791986258.9","495505822729.6","493232467307.5","501939670916.8","530121278039.3","584919315430.9","647503914698.1","764158687140.8","829402783000.3","937589349139.4","960834920427","1070401609119","1193929465840.5","1167614088546.6","1228638241117.2","",
"North Macedonia","MKD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16156213.7","155956073.1","31608056.5","59177956.6","119846763.4","158133278.9","158631099.2","138798044.2","196090881.5","239041352.7","243881567.7","281807139.1","274566330.1","564094774.9","705924116.2","457473427.7","535296797.1","623959637.6","941339688.2","680592604.7","907584833.3","978775107.3","1041199828.6","870327901.3","876694124.1","1290525945.3","721883617.8","1158246751.4","1501535714.6","",
"Mali","MLI","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","4659813.2","4815800.4","2559099.4","6531670.7","4073455.8","4721318.7","6897778.2","9274902.9","8467231.2","13137680.9","16367834.3","20794888.5","19526327","20279080","30859649.4","53094799.1","61679634.1","69485155.9","78196826.1","69588354.3","67830213.7","45321876.1","58484057.8","78721224.7","88198823.1","86761480","116433875.3","84852345","82018995.4","106550956.6","93739076.6","80313969.1","81462785.4","76095362.9","98166189.6","99123228.6","84369338.5","63694011","69119090.8","68491130.7","68949763.6","70426908.8","60354104.1","110595447.4","108983143.6","113636041.7","132849385","163312309.3","183749929.5","213413752.6","254240192.4","292814722.3","",
"Malta","MLT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","18125902.7","27067090","35587458.6","54586533.3","44650818.2","42674722.9","45181444.2","49403800.3","75291451.6","122879399.8","138097384.1","162952233","144544752.6","173506093.4","181833710.6","209967521.3","272650081","213545004.4","128105037.9","192714481.1","60375161.7","85389469.3","55397802.6","118163882.5","168068060.8","263081125.9","172840058","126750143.1","97827958.8","101720320","20775569.6","15916497.2","17976978.7","19416878.1","21762350.7","24887892.7","56644417.9","78719290.6","88535450","111493940.8","241866322","216555083.8","1154062338.7","2459832643.4","619643193.9","501565507.5","739739299.6","644355922.1","833263056.1","695349888.5","598860486.5","2313281081.3","",
"Middle East & North Africa (excluding high income)","MNA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","510299594.8","569950075.1","876147190.5","1069146140.2","1382180863.7","1195161686","1546386005","2410230968.3","3565390249","5404082341.3","8989710402","9718270360.8","10743786680.4","10987371570.6","12036905553.7","11710132820.5","12274835648.2","11839670092.4","14273244972.5","15391163845.5","17906227286.7","17854002463","19582483573.1","18901698442.2","16973131867.9","18825168878.4","19494993530.7","19607983225.1","16059435540.2","17926085829.4","17004184975.6","14758980213.7","16439967285.5","19769753881.9","21493462831.2","21347196708.4","31524197308.3","21284952154.8","22359387934.5","25527131895.3","24931976833.4","27565628336.4","25453148985.1","26915697534.2","30882758954.7","29062098345.4","34186417199.1","34445709528.1","36877840934.6","41643501966.9","42922321321.5","44687614806.4","",
"Montenegro","MNE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42320350.8","168749532","70595572","68617336.7","95235785","879571153.5","973219770.8","1174616879.8","1144223512.8","1288369843.4","1265127787.1","1165275132.9","1696780028.9","1530081347.1","1263093337.3","1408331130.2","",
"Mongolia","MNG","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67622385.2","25611655","44638987.6","52061792.7","52803921.7","62980086.2","31073304.2","24064191.2","41430555.9","46732354","53598093.9","289300789.2","42670694.5","45034301.2","50527987.7","57213650.8","79768616.8","124236225.7","238631611.7","248733374.5","1192765660.8","1403609638.4","1357937428.8","1833148831.1","1468749784.4","3702454225.8","7774621013.6","11733016037.9","2796156952.5","2571537644.4","",
"Northern Mariana Islands","MNP","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","16725805.6","63308247.1","104831616.7","55036811.8","70309356.8","79133671.8","78518233.6","83002821.8","83441442.2","123192610","124235731.8","163424738.5","141746962.9","110655551.1","105682035.3","114850427.5","111950203","240290260.4","270169504.1","324263546.4","357048798.3","405358418.4","616535730.3","1187725561.6","627285264.2","536765317.9","196287106.9","507495765.9","319358624.1","466576320.8","606528767.2","978523170.7","1143986404.4","1381603565.7","1946300787.4","1993482520.3","1113418612.1","7240909910.6","",
"Mauritania","MRT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","3529222","3789335","11016966.9","12848313.1","14198257.4","42187687.5","77412851.4","40957061.6","26165026.6","67156053.5","47507033.2","76497191.6","56955090.1","53962534","66676360","102091591.8","99337873.2","119761545.9","132755959.9","103330011.3","145700187.9","97793836.2","86803103.1","128274363.7","105527582.9","116883702","116398044.9","113536532.8","109990195.9","105913933.5","83449901.4","74085858.5","54031290.7","55030795.6","56448779.1","65619055.2","92019944.4","121352738","63349512.7","78320360.5","113957610.9","126118116.2","151449340.9","170661250","242963482.4","242311988.5","259894802.4","320938898.7","387245665.3","382411429.6","292879163.8","414006269.2","",
"Mauritius","MUS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","7142300","4874763.9","3448190.9","2726473","7219339.7","16900581.8","8182374.7","11637086.3","16919383","26392352","44213412.3","79415813","88305957.9","118392080.1","128380891","136469608.9","128294246.7","127486545.4","198876365.3","140482150.6","151169044","167767974.7","180173699.3","124896504.6","148169882.8","209677533.3","178766516.9","199131836.7","214291236.5","163445761","453545592.7","170073213.4","234141622.4","771182786.4","622332179.8","799842570.4","1395659824.3","1602710827.3","1321366031.4","1982378569.4","2211517380.6","1439524045.4","3295180916.2","2492598690.5","6234447384.8","4303548940.4","1798388597.2","2935675471.6","3219804215.5","3218946512.9","2667746224.1","2818249900.7","",
"Malawi","MWI","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","6420079.9","7927251.6","9463377.3","13587223.2","14970310.5","17561895.4","18336728","22916804.6","42483667","45988393.4","87436178.5","114447922.3","94242780","80783874","106081832","110018891.9","145964172.6","115750483.8","105497985.3","95790942.4","132638308.4","129684937.7","108066695.4","78225151.2","79599070.4","118036352.2","88416033.4","85074720.6","86592215.4","73725666.8","63563365.3","46082901.5","36896889.6","41946741.3","60490264.2","76169243","70387560.1","33671317.6","32032278.8","38547840.4","20918516.2","22744004.5","28532909.2","43945035","67691445.7","70431269.3","75508701.5","71227966.2","84100809.6","98536798.4","103397222.5","110904402.1","",
"Malaysia","MYS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North America","NAC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2399151.4","2191304.4","2359993.9","2627314.7","3098106.6","8121331.9","9174372.7","9143065.9","44008904.1","74725189.6","141138529","173079440.1","245125004.8","143897265.3","94141438","107449744.3","128803511.9","161431793.6","169006896.9","122262002.6","98701966.2","107175758.7","53162095.2","89739673","66146348","55814585","56414581.1","64266286.5","62020088.4","31942388.1","26562840.4","28876615.4","26438484","37992773.3","40202051","40492783.5","169673007.5","30596604.3","28972256.7","37497795.5","25679201.7","32825238.5","41340397.4","73897246.2","114153575.3","87943797.2","111524748.2","133200939.5","124848678.4","141354111.4","195791769.9","221953848.6","",
